Date and Time (UTC),Receiver,Transmitter,Transmitter Name,Transmitter Serial,Sensor Value,Sensor Unit,Station Name,Latitude,Longitude
5/27/2011 12:53,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 12:55,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 12:57,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 13:10,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 13:36,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 13:44,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 13:45,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 13:53,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 13:54,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 13:56,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 13:58,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 14:01,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 14:08,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 14:14,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 14:24,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 14:28,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 14:30,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 14:31,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 14:33,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 14:34,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 14:36,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 14:38,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 14:42,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 14:46,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 14:49,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 14:50,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 14:54,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 14:56,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 14:58,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 15:00,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 15:01,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 15:08,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 15:09,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 15:11,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 15:20,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 15:22,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 15:24,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 15:27,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 15:29,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 15:31,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 15:32,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 15:36,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 15:39,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 15:44,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 15:46,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 15:50,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 15:52,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 15:57,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 15:58,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 15:59,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 16:01,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 16:02,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 16:05,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 16:08,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 16:09,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 16:10,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 16:12,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 16:14,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 16:17,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 16:18,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 16:22,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 16:23,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 16:25,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 16:26,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 16:28,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 16:32,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 16:33,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 16:35,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 16:36,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 16:38,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 16:41,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 16:44,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 16:46,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 16:47,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 16:48,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 16:50,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 16:51,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 16:53,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 16:56,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 16:58,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 16:59,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 17:01,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 17:02,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 17:03,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 17:04,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 17:05,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 17:07,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 17:09,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 17:15,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/27/2011 17:16,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/28/2011 1:54,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/28/2011 1:56,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/28/2011 1:58,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/28/2011 2:01,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/28/2011 2:02,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/28/2011 2:04,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/28/2011 2:05,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/28/2011 2:06,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/28/2011 2:07,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/28/2011 2:09,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/28/2011 2:10,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/28/2011 2:12,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/28/2011 2:14,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/28/2011 2:16,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/28/2011 2:17,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/28/2011 2:19,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/28/2011 2:21,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/28/2011 2:23,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/28/2011 2:25,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/28/2011 2:27,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/28/2011 2:29,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/28/2011 2:31,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/28/2011 2:33,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/28/2011 2:35,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/28/2011 2:37,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/28/2011 2:39,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/28/2011 2:41,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/28/2011 2:43,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/28/2011 2:44,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/28/2011 2:46,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/28/2011 2:47,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/28/2011 2:48,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/28/2011 2:49,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/28/2011 2:51,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/28/2011 2:53,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/28/2011 2:55,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/28/2011 2:56,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/28/2011 2:58,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/28/2011 3:00,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/28/2011 3:02,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/28/2011 3:03,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/28/2011 3:04,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/28/2011 3:05,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/28/2011 3:07,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/28/2011 3:08,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/28/2011 3:10,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/28/2011 3:12,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/28/2011 3:14,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/28/2011 3:16,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/28/2011 3:18,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/28/2011 3:20,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/28/2011 3:22,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/28/2011 3:24,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/28/2011 3:27,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/28/2011 3:29,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/28/2011 3:30,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/28/2011 3:33,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/28/2011 3:34,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/28/2011 3:35,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/30/2011 12:36,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/30/2011 12:42,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/30/2011 12:50,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/30/2011 12:53,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/30/2011 12:55,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/30/2011 12:57,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/30/2011 13:01,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/30/2011 13:04,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/30/2011 13:06,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/30/2011 13:07,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/30/2011 13:08,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/30/2011 13:10,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/30/2011 13:12,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/30/2011 13:13,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/30/2011 13:15,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/30/2011 13:17,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/30/2011 13:19,VR2W-105266,A69-1303-46215,,,,,Billie Joe Johnson,30.61081,-88.641828
5/31/2011 23:17,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
5/31/2011 23:18,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
5/31/2011 23:22,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
5/31/2011 23:26,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
5/31/2011 23:29,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
5/31/2011 23:30,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
5/31/2011 23:34,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
5/31/2011 23:36,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
5/31/2011 23:39,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 3:47,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 3:48,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 3:49,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 4:44,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 4:47,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 4:51,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 4:53,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 4:54,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 5:32,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 6:38,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 7:09,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 7:21,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 7:23,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 7:24,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 7:58,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 8:03,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 8:36,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 8:40,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 8:50,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 9:36,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 9:40,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 9:41,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 9:42,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 9:44,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 9:45,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 9:46,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 9:47,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 10:58,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 11:00,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 11:42,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 11:45,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 11:46,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 12:02,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 12:21,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 12:23,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 12:24,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 12:26,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 12:27,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 12:28,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 12:29,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 12:30,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 12:36,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 12:37,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 12:39,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 12:40,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 12:41,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 12:42,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 12:43,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 12:44,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 12:45,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 12:46,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 12:48,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 12:49,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 12:51,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 13:04,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 13:08,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 13:10,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 13:11,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 13:12,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 13:13,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 13:15,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 13:16,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 13:17,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 13:20,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 13:21,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 13:24,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 13:26,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 13:29,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 13:30,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 13:32,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 13:34,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 13:35,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 13:38,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 13:39,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 13:45,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 13:47,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 13:48,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 13:50,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 13:51,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 13:52,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 13:54,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 13:55,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 13:56,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 13:58,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 13:59,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 14:02,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 14:22,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 14:23,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 14:24,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 14:29,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 15:38,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
6/1/2011 16:19,VR2W-110873,A69-1303-48373,,,,,02WPH90,30.38908,-88.60709
